 Ep_number: 6568, Ep_Reward:  2365.3, Ep_tot_steps: 17, T_overlap: 5, T_nonbonded: 0, T_tot_all_min: 12, T_similar_min: 7, T_lower_ene_min: 5, T_higher_ene_min: 0, T_high_low_min: 5, T_unique_min: (31, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 5, atom_shift: -2.0 
 Ep_number: 6569, Ep_Reward:  1839.7, Ep_tot_steps: 18, T_overlap: 6, T_nonbonded: 2, T_tot_all_min: 11, T_similar_min: 3, T_lower_ene_min: 5, T_higher_ene_min: 3, T_high_low_min: 8, T_unique_min: (34, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 11, atom_shift: -2.0 
 Ep_number: 6570, Ep_Reward:  3158.1, Ep_tot_steps: 18, T_overlap: 5, T_nonbonded: 1, T_tot_all_min: 12, T_similar_min: 5, T_lower_ene_min: 5, T_higher_ene_min: 2, T_high_low_min: 7, T_unique_min: (33, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 8, atom_shift: -2.0 
 Ep_number: 6571, Ep_Reward:  1068.1, Ep_tot_steps: 108, T_overlap: 26, T_nonbonded: 61, T_tot_all_min: 44, T_similar_min: 34, T_lower_ene_min: 5, T_higher_ene_min: 5, T_high_low_min: 10, T_unique_min: (36, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 10, atom_shift: -2.0 
 Ep_number: 6572, Ep_Reward:  2004.1, Ep_tot_steps: 84, T_overlap: 4, T_nonbonded: 7, T_tot_all_min: 75, T_similar_min: 66, T_lower_ene_min: 5, T_higher_ene_min: 4, T_high_low_min: 9, T_unique_min: (34, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 8, atom_shift: -2.0 
 Ep_number: 6573, Ep_Reward:  2763.8, Ep_tot_steps: 63, T_overlap: 19, T_nonbonded: 48, T_tot_all_min: 8, T_similar_min: 0, T_lower_ene_min: 5, T_higher_ene_min: 3, T_high_low_min: 8, T_unique_min: (33, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 0, atom_shift: -2.0 
 Ep_number: 6574, Ep_Reward:  2063.8, Ep_tot_steps: 16, T_overlap: 2, T_nonbonded: 4, T_tot_all_min: 10, T_similar_min: 4, T_lower_ene_min: 5, T_higher_ene_min: 1, T_high_low_min: 6, T_unique_min: (31, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 8, atom_shift: -2.0 
 Ep_number: 6575, Ep_Reward:  2208.4, Ep_tot_steps: 37, T_overlap: 9, T_nonbonded: 13, T_tot_all_min: 20, T_similar_min: 12, T_lower_ene_min: 5, T_higher_ene_min: 3, T_high_low_min: 8, T_unique_min: (34, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 8, atom_shift: -2.0 
 Ep_number: 6576, Ep_Reward:  2652.5, Ep_tot_steps: 14, T_overlap: 3, T_nonbonded: 0, T_tot_all_min: 11, T_similar_min: 2, T_lower_ene_min: 5, T_higher_ene_min: 4, T_high_low_min: 9, T_unique_min: (34, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 1, atom_shift: -2.0 
 Ep_number: 6577, Ep_Reward:  1688.1, Ep_tot_steps: 15, T_overlap: 0, T_nonbonded: 4, T_tot_all_min: 11, T_similar_min: 4, T_lower_ene_min: 5, T_higher_ene_min: 2, T_high_low_min: 7, T_unique_min: (33, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 2, atom_shift: -2.0 
 Ep_number: 6578, Ep_Reward:  528.6, Ep_tot_steps: 59, T_overlap: 5, T_nonbonded: 24, T_tot_all_min: 34, T_similar_min: 24, T_lower_ene_min: 5, T_higher_ene_min: 5, T_high_low_min: 10, T_unique_min: (36, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 9, atom_shift: -2.0 
 Ep_number: 6579, Ep_Reward:  2187.7, Ep_tot_steps: 46, T_overlap: 4, T_nonbonded: 17, T_tot_all_min: 26, T_similar_min: 15, T_lower_ene_min: 5, T_higher_ene_min: 6, T_high_low_min: 11, T_unique_min: (36, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 6, atom_shift: -2.0 
 Ep_number: 6580, Ep_Reward:  2154.7, Ep_tot_steps: 26, T_overlap: 5, T_nonbonded: 8, T_tot_all_min: 14, T_similar_min: 4, T_lower_ene_min: 5, T_higher_ene_min: 5, T_high_low_min: 10, T_unique_min: (36, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 4, atom_shift: -2.0 
 Ep_number: 6581, Ep_Reward:  2108.8, Ep_tot_steps: 17, T_overlap: 6, T_nonbonded: 3, T_tot_all_min: 8, T_similar_min: 1, T_lower_ene_min: 5, T_higher_ene_min: 2, T_high_low_min: 7, T_unique_min: (32, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 8, atom_shift: -2.0 
 Ep_number: 6582, Ep_Reward:  1356.5, Ep_tot_steps: 43, T_overlap: 10, T_nonbonded: 37, T_tot_all_min: 6, T_similar_min: 1, T_lower_ene_min: 5, T_higher_ene_min: 0, T_high_low_min: 5, T_unique_min: (31, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 1, atom_shift: -2.0 
 Ep_number: 6583, Ep_Reward:  2762.7, Ep_tot_steps: 19, T_overlap: 2, T_nonbonded: 0, T_tot_all_min: 17, T_similar_min: 7, T_lower_ene_min: 5, T_higher_ene_min: 5, T_high_low_min: 10, T_unique_min: (36, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 0, atom_shift: -2.0 
 Ep_number: 6584, Ep_Reward:  975.7, Ep_tot_steps: 21, T_overlap: 0, T_nonbonded: 0, T_tot_all_min: 21, T_similar_min: 14, T_lower_ene_min: 5, T_higher_ene_min: 2, T_high_low_min: 7, T_unique_min: (33, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 7, atom_shift: -2.0 
 Ep_number: 6585, Ep_Reward:  1259.1, Ep_tot_steps: 35, T_overlap: 0, T_nonbonded: 1, T_tot_all_min: 34, T_similar_min: 20, T_lower_ene_min: 5, T_higher_ene_min: 9, T_high_low_min: 14, T_unique_min: (40, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 2, atom_shift: -2.0 
 Ep_number: 6586, Ep_Reward:  2232.5, Ep_tot_steps: 17, T_overlap: 3, T_nonbonded: 4, T_tot_all_min: 13, T_similar_min: 3, T_lower_ene_min: 5, T_higher_ene_min: 5, T_high_low_min: 10, T_unique_min: (36, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 2, atom_shift: -2.0 
 Ep_number: 6587, Ep_Reward:  1647.5, Ep_tot_steps: 17, T_overlap: 5, T_nonbonded: 6, T_tot_all_min: 9, T_similar_min: 1, T_lower_ene_min: 5, T_higher_ene_min: 3, T_high_low_min: 8, T_unique_min: (34, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 2, atom_shift: -2.0 
 Ep_number: 6588, Ep_Reward:  2338.1, Ep_tot_steps: 34, T_overlap: 11, T_nonbonded: 2, T_tot_all_min: 22, T_similar_min: 12, T_lower_ene_min: 5, T_higher_ene_min: 5, T_high_low_min: 10, T_unique_min: (36, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 6, atom_shift: -2.0 
 Ep_number: 6589, Ep_Reward:  1215.5, Ep_tot_steps: 56, T_overlap: 11, T_nonbonded: 34, T_tot_all_min: 21, T_similar_min: 6, T_lower_ene_min: 5, T_higher_ene_min: 10, T_high_low_min: 15, T_unique_min: (41, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 7, atom_shift: -2.0 
 Ep_number: 6590, Ep_Reward:  3071.7, Ep_tot_steps: 26, T_overlap: 5, T_nonbonded: 19, T_tot_all_min: 7, T_similar_min: 2, T_lower_ene_min: 5, T_higher_ene_min: 0, T_high_low_min: 5, T_unique_min: (29, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 8, atom_shift: -2.0 
 Ep_number: 6591, Ep_Reward:  1045.3, Ep_tot_steps: 30, T_overlap: 3, T_nonbonded: 3, T_tot_all_min: 24, T_similar_min: 14, T_lower_ene_min: 5, T_higher_ene_min: 5, T_high_low_min: 10, T_unique_min: (36, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 1, atom_shift: -2.0 
 Ep_number: 6592, Ep_Reward:  2203.2, Ep_tot_steps: 27, T_overlap: 4, T_nonbonded: 0, T_tot_all_min: 23, T_similar_min: 12, T_lower_ene_min: 5, T_higher_ene_min: 6, T_high_low_min: 11, T_unique_min: (37, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 5, atom_shift: -2.0 
 Ep_number: 6593, Ep_Reward:  434.0, Ep_tot_steps: 30, T_overlap: 3, T_nonbonded: 0, T_tot_all_min: 27, T_similar_min: 20, T_lower_ene_min: 5, T_higher_ene_min: 2, T_high_low_min: 7, T_unique_min: (33, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 8, atom_shift: -2.0 
 Ep_number: 6594, Ep_Reward:  1730.4, Ep_tot_steps: 15, T_overlap: 0, T_nonbonded: 0, T_tot_all_min: 15, T_similar_min: 9, T_lower_ene_min: 5, T_higher_ene_min: 1, T_high_low_min: 6, T_unique_min: (32, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 6, atom_shift: -2.0 
 Ep_number: 6595, Ep_Reward:  2904.4, Ep_tot_steps: 61, T_overlap: 24, T_nonbonded: 38, T_tot_all_min: 17, T_similar_min: 8, T_lower_ene_min: 5, T_higher_ene_min: 4, T_high_low_min: 9, T_unique_min: (34, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 8, atom_shift: -2.0 
 Ep_number: 6596, Ep_Reward:  2222.8, Ep_tot_steps: 19, T_overlap: 13, T_nonbonded: 0, T_tot_all_min: 6, T_similar_min: 1, T_lower_ene_min: 5, T_higher_ene_min: 0, T_high_low_min: 5, T_unique_min: (31, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 2, atom_shift: -2.0 
 Ep_number: 6597, Ep_Reward:  1251.4, Ep_tot_steps: 10, T_overlap: 0, T_nonbonded: 3, T_tot_all_min: 7, T_similar_min: 1, T_lower_ene_min: 5, T_higher_ene_min: 1, T_high_low_min: 6, T_unique_min: (32, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 1, atom_shift: -2.0 
 Ep_number: 6598, Ep_Reward:  1550.3, Ep_tot_steps: 15, T_overlap: 2, T_nonbonded: 3, T_tot_all_min: 11, T_similar_min: 3, T_lower_ene_min: 5, T_higher_ene_min: 3, T_high_low_min: 8, T_unique_min: (34, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 8, atom_shift: -2.0 
 Ep_number: 6599, Ep_Reward:  1605.5, Ep_tot_steps: 48, T_overlap: 6, T_nonbonded: 14, T_tot_all_min: 30, T_similar_min: 22, T_lower_ene_min: 5, T_higher_ene_min: 3, T_high_low_min: 8, T_unique_min: (33, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 7, atom_shift: -2.0 
 Ep_number: 6600, Ep_Reward:  2118.4, Ep_tot_steps: 13, T_overlap: 5, T_nonbonded: 0, T_tot_all_min: 8, T_similar_min: 1, T_lower_ene_min: 5, T_higher_ene_min: 2, T_high_low_min: 7, T_unique_min: (33, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 6, atom_shift: -2.0 
 Ep_number: 6601, Ep_Reward:  2022.9, Ep_tot_steps: 41, T_overlap: 6, T_nonbonded: 3, T_tot_all_min: 32, T_similar_min: 21, T_lower_ene_min: 5, T_higher_ene_min: 6, T_high_low_min: 11, T_unique_min: (37, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 8, atom_shift: -2.0 
 Ep_number: 6602, Ep_Reward:  833.0, Ep_tot_steps: 129, T_overlap: 29, T_nonbonded: 69, T_tot_all_min: 55, T_similar_min: 38, T_lower_ene_min: 5, T_higher_ene_min: 12, T_high_low_min: 17, T_unique_min: (43, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 6, atom_shift: -2.0 
 Ep_number: 6603, Ep_Reward:  3292.9, Ep_tot_steps: 30, T_overlap: 11, T_nonbonded: 6, T_tot_all_min: 14, T_similar_min: 4, T_lower_ene_min: 5, T_higher_ene_min: 5, T_high_low_min: 10, T_unique_min: (33, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 8, atom_shift: -2.0 
 Ep_number: 6604, Ep_Reward:  2470.3, Ep_tot_steps: 35, T_overlap: 10, T_nonbonded: 9, T_tot_all_min: 19, T_similar_min: 10, T_lower_ene_min: 5, T_higher_ene_min: 4, T_high_low_min: 9, T_unique_min: (34, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 8, atom_shift: -2.0 
 Ep_number: 6605, Ep_Reward:  419.2, Ep_tot_steps: 35, T_overlap: 11, T_nonbonded: 20, T_tot_all_min: 12, T_similar_min: 5, T_lower_ene_min: 5, T_higher_ene_min: 2, T_high_low_min: 7, T_unique_min: (33, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 2, atom_shift: -2.0 
 Ep_number: 6606, Ep_Reward:  2643.2, Ep_tot_steps: 10, T_overlap: 4, T_nonbonded: 0, T_tot_all_min: 6, T_similar_min: 0, T_lower_ene_min: 5, T_higher_ene_min: 1, T_high_low_min: 6, T_unique_min: (32, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 8, atom_shift: -2.0 
 Ep_number: 6607, Ep_Reward:  2474.8, Ep_tot_steps: 59, T_overlap: 23, T_nonbonded: 37, T_tot_all_min: 14, T_similar_min: 5, T_lower_ene_min: 5, T_higher_ene_min: 4, T_high_low_min: 9, T_unique_min: (34, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 6, atom_shift: -2.0 
 Ep_number: 6608, Ep_Reward:  1724.0, Ep_tot_steps: 51, T_overlap: 18, T_nonbonded: 27, T_tot_all_min: 19, T_similar_min: 8, T_lower_ene_min: 5, T_higher_ene_min: 6, T_high_low_min: 11, T_unique_min: (37, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 2, atom_shift: -2.0 
 Ep_number: 6609, Ep_Reward:  1864.5, Ep_tot_steps: 22, T_overlap: 2, T_nonbonded: 2, T_tot_all_min: 18, T_similar_min: 8, T_lower_ene_min: 5, T_higher_ene_min: 5, T_high_low_min: 10, T_unique_min: (35, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 2, atom_shift: -2.0 
 Ep_number: 6610, Ep_Reward:  1976.3, Ep_tot_steps: 41, T_overlap: 8, T_nonbonded: 18, T_tot_all_min: 18, T_similar_min: 11, T_lower_ene_min: 5, T_higher_ene_min: 2, T_high_low_min: 7, T_unique_min: (33, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 9, atom_shift: -2.0 
 Ep_number: 6611, Ep_Reward:  1918.3, Ep_tot_steps: 17, T_overlap: 8, T_nonbonded: 5, T_tot_all_min: 6, T_similar_min: 0, T_lower_ene_min: 5, T_higher_ene_min: 1, T_high_low_min: 6, T_unique_min: (32, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 6, atom_shift: -2.0 
 Ep_number: 6612, Ep_Reward:  767.4, Ep_tot_steps: 19, T_overlap: 0, T_nonbonded: 0, T_tot_all_min: 19, T_similar_min: 13, T_lower_ene_min: 5, T_higher_ene_min: 1, T_high_low_min: 6, T_unique_min: (32, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 7, atom_shift: -2.0 
 Ep_number: 6613, Ep_Reward:  1857.6, Ep_tot_steps: 13, T_overlap: 1, T_nonbonded: 0, T_tot_all_min: 12, T_similar_min: 6, T_lower_ene_min: 5, T_higher_ene_min: 1, T_high_low_min: 6, T_unique_min: (32, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 6, atom_shift: -2.0 
 Ep_number: 6614, Ep_Reward:  1406.4, Ep_tot_steps: 52, T_overlap: 19, T_nonbonded: 26, T_tot_all_min: 16, T_similar_min: 6, T_lower_ene_min: 5, T_higher_ene_min: 5, T_high_low_min: 10, T_unique_min: (35, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 0, atom_shift: -2.0 
 Ep_number: 6615, Ep_Reward:  1162.8, Ep_tot_steps: 34, T_overlap: 6, T_nonbonded: 10, T_tot_all_min: 19, T_similar_min: 10, T_lower_ene_min: 5, T_higher_ene_min: 4, T_high_low_min: 9, T_unique_min: (35, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 9, atom_shift: -2.0 
 Ep_number: 6616, Ep_Reward:  1900.6, Ep_tot_steps: 35, T_overlap: 8, T_nonbonded: 12, T_tot_all_min: 18, T_similar_min: 12, T_lower_ene_min: 5, T_higher_ene_min: 1, T_high_low_min: 6, T_unique_min: (31, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 1, atom_shift: -2.0 
 Ep_number: 6617, Ep_Reward:  1727.3, Ep_tot_steps: 21, T_overlap: 9, T_nonbonded: 2, T_tot_all_min: 11, T_similar_min: 2, T_lower_ene_min: 5, T_higher_ene_min: 4, T_high_low_min: 9, T_unique_min: (35, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 7, atom_shift: -2.0 
 Ep_number: 6618, Ep_Reward:  1971.2, Ep_tot_steps: 13, T_overlap: 4, T_nonbonded: 2, T_tot_all_min: 7, T_similar_min: 2, T_lower_ene_min: 5, T_higher_ene_min: 0, T_high_low_min: 5, T_unique_min: (31, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 7, atom_shift: -2.0 
 Ep_number: 6619, Ep_Reward:  896.9, Ep_tot_steps: 62, T_overlap: 20, T_nonbonded: 30, T_tot_all_min: 24, T_similar_min: 13, T_lower_ene_min: 5, T_higher_ene_min: 6, T_high_low_min: 11, T_unique_min: (37, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 2, atom_shift: -2.0 
 Ep_number: 6620, Ep_Reward:  2054.6, Ep_tot_steps: 17, T_overlap: 4, T_nonbonded: 0, T_tot_all_min: 13, T_similar_min: 6, T_lower_ene_min: 5, T_higher_ene_min: 2, T_high_low_min: 7, T_unique_min: (32, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 8, atom_shift: -2.0 
 Ep_number: 6621, Ep_Reward:  2357.6, Ep_tot_steps: 33, T_overlap: 7, T_nonbonded: 8, T_tot_all_min: 21, T_similar_min: 16, T_lower_ene_min: 5, T_higher_ene_min: 0, T_high_low_min: 5, T_unique_min: (30, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 4, atom_shift: -2.0 
 Ep_number: 6622, Ep_Reward:  1739.0, Ep_tot_steps: 15, T_overlap: 1, T_nonbonded: 1, T_tot_all_min: 13, T_similar_min: 5, T_lower_ene_min: 5, T_higher_ene_min: 3, T_high_low_min: 8, T_unique_min: (34, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 6, atom_shift: -2.0 
 Ep_number: 6623, Ep_Reward:  2219.1, Ep_tot_steps: 10, T_overlap: 1, T_nonbonded: 0, T_tot_all_min: 9, T_similar_min: 2, T_lower_ene_min: 5, T_higher_ene_min: 2, T_high_low_min: 7, T_unique_min: (33, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 1, atom_shift: -2.0 
 Ep_number: 6624, Ep_Reward:  2446.2, Ep_tot_steps: 22, T_overlap: 8, T_nonbonded: 4, T_tot_all_min: 12, T_similar_min: 6, T_lower_ene_min: 5, T_higher_ene_min: 1, T_high_low_min: 6, T_unique_min: (32, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 5, atom_shift: -2.0 
 Ep_number: 6625, Ep_Reward:  63.2, Ep_tot_steps: 153, T_overlap: 62, T_nonbonded: 141, T_tot_all_min: 10, T_similar_min: 4, T_lower_ene_min: 5, T_higher_ene_min: 1, T_high_low_min: 6, T_unique_min: (32, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 6, atom_shift: -2.0 
 Ep_number: 6626, Ep_Reward:  1334.8, Ep_tot_steps: 36, T_overlap: 11, T_nonbonded: 22, T_tot_all_min: 14, T_similar_min: 5, T_lower_ene_min: 5, T_higher_ene_min: 4, T_high_low_min: 9, T_unique_min: (34, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 8, atom_shift: -2.0 
 Ep_number: 6627, Ep_Reward:  1486.6, Ep_tot_steps: 14, T_overlap: 0, T_nonbonded: 5, T_tot_all_min: 9, T_similar_min: 3, T_lower_ene_min: 5, T_higher_ene_min: 1, T_high_low_min: 6, T_unique_min: (32, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 7, atom_shift: -2.0 
 Ep_number: 6628, Ep_Reward:  2164.3, Ep_tot_steps: 18, T_overlap: 5, T_nonbonded: 6, T_tot_all_min: 11, T_similar_min: 3, T_lower_ene_min: 5, T_higher_ene_min: 3, T_high_low_min: 8, T_unique_min: (32, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 10, atom_shift: -2.0 
 Ep_number: 6629, Ep_Reward:  3134.2, Ep_tot_steps: 30, T_overlap: 9, T_nonbonded: 0, T_tot_all_min: 21, T_similar_min: 12, T_lower_ene_min: 5, T_higher_ene_min: 4, T_high_low_min: 9, T_unique_min: (35, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 4, atom_shift: -2.0 
 Ep_number: 6630, Ep_Reward:  2056.8, Ep_tot_steps: 29, T_overlap: 15, T_nonbonded: 0, T_tot_all_min: 14, T_similar_min: 6, T_lower_ene_min: 5, T_higher_ene_min: 3, T_high_low_min: 8, T_unique_min: (33, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 0, atom_shift: -2.0 
 Ep_number: 6631, Ep_Reward:  964.3, Ep_tot_steps: 17, T_overlap: 2, T_nonbonded: 0, T_tot_all_min: 15, T_similar_min: 7, T_lower_ene_min: 5, T_higher_ene_min: 3, T_high_low_min: 8, T_unique_min: (34, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 5, atom_shift: -2.0 
 Ep_number: 6632, Ep_Reward:  1730.6, Ep_tot_steps: 42, T_overlap: 3, T_nonbonded: 8, T_tot_all_min: 31, T_similar_min: 15, T_lower_ene_min: 5, T_higher_ene_min: 11, T_high_low_min: 16, T_unique_min: (42, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 8, atom_shift: -2.0 
 Ep_number: 6633, Ep_Reward:  3499.4, Ep_tot_steps: 40, T_overlap: 13, T_nonbonded: 17, T_tot_all_min: 12, T_similar_min: 3, T_lower_ene_min: 5, T_higher_ene_min: 4, T_high_low_min: 9, T_unique_min: (34, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 8, atom_shift: 2.0 
 Ep_number: 6634, Ep_Reward:  3468.3, Ep_tot_steps: 27, T_overlap: 11, T_nonbonded: 0, T_tot_all_min: 16, T_similar_min: 7, T_lower_ene_min: 5, T_higher_ene_min: 4, T_high_low_min: 9, T_unique_min: (35, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 5, atom_shift: -2.0 
 Ep_number: 6635, Ep_Reward:  1834.0, Ep_tot_steps: 53, T_overlap: 14, T_nonbonded: 16, T_tot_all_min: 29, T_similar_min: 16, T_lower_ene_min: 5, T_higher_ene_min: 8, T_high_low_min: 13, T_unique_min: (37, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 8, atom_shift: -2.0 
 Ep_number: 6636, Ep_Reward:  894.1, Ep_tot_steps: 7, T_overlap: 0, T_nonbonded: 1, T_tot_all_min: 6, T_similar_min: 1, T_lower_ene_min: 5, T_higher_ene_min: 0, T_high_low_min: 5, T_unique_min: (31, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 2, atom_shift: -2.0 
 Ep_number: 6637, Ep_Reward:  410.5, Ep_tot_steps: 15, T_overlap: 1, T_nonbonded: 0, T_tot_all_min: 14, T_similar_min: 7, T_lower_ene_min: 5, T_higher_ene_min: 2, T_high_low_min: 7, T_unique_min: (33, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 8, atom_shift: -2.0 
 Ep_number: 6638, Ep_Reward:  1016.2, Ep_tot_steps: 9, T_overlap: 0, T_nonbonded: 0, T_tot_all_min: 9, T_similar_min: 3, T_lower_ene_min: 5, T_higher_ene_min: 1, T_high_low_min: 6, T_unique_min: (32, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 6, atom_shift: -2.0 
 Ep_number: 6639, Ep_Reward:  3566.7, Ep_tot_steps: 15, T_overlap: 6, T_nonbonded: 0, T_tot_all_min: 9, T_similar_min: 2, T_lower_ene_min: 5, T_higher_ene_min: 2, T_high_low_min: 7, T_unique_min: (33, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 8, atom_shift: -2.0 
 Ep_number: 6640, Ep_Reward:  2901.3, Ep_tot_steps: 19, T_overlap: 8, T_nonbonded: 0, T_tot_all_min: 11, T_similar_min: 2, T_lower_ene_min: 5, T_higher_ene_min: 4, T_high_low_min: 9, T_unique_min: (34, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 10, atom_shift: -2.0 
 Ep_number: 6641, Ep_Reward:  2540.5, Ep_tot_steps: 38, T_overlap: 10, T_nonbonded: 0, T_tot_all_min: 28, T_similar_min: 17, T_lower_ene_min: 5, T_higher_ene_min: 6, T_high_low_min: 11, T_unique_min: (36, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 7, atom_shift: -2.0 
 Ep_number: 6642, Ep_Reward:  3010.4, Ep_tot_steps: 15, T_overlap: 4, T_nonbonded: 0, T_tot_all_min: 11, T_similar_min: 3, T_lower_ene_min: 5, T_higher_ene_min: 3, T_high_low_min: 8, T_unique_min: (33, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 10, atom_shift: -2.0 
 Ep_number: 6643, Ep_Reward:  2279.1, Ep_tot_steps: 52, T_overlap: 14, T_nonbonded: 0, T_tot_all_min: 38, T_similar_min: 24, T_lower_ene_min: 5, T_higher_ene_min: 9, T_high_low_min: 14, T_unique_min: (40, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 8, atom_shift: -2.0 
 Ep_number: 6644, Ep_Reward:  1438.6, Ep_tot_steps: 28, T_overlap: 3, T_nonbonded: 2, T_tot_all_min: 23, T_similar_min: 16, T_lower_ene_min: 5, T_higher_ene_min: 2, T_high_low_min: 7, T_unique_min: (33, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 1, atom_shift: -2.0 
 Ep_number: 6645, Ep_Reward:  2207.0, Ep_tot_steps: 74, T_overlap: 28, T_nonbonded: 60, T_tot_all_min: 11, T_similar_min: 4, T_lower_ene_min: 5, T_higher_ene_min: 2, T_high_low_min: 7, T_unique_min: (32, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 10, atom_shift: -2.0 
 Ep_number: 6646, Ep_Reward:  2726.8, Ep_tot_steps: 21, T_overlap: 8, T_nonbonded: 0, T_tot_all_min: 13, T_similar_min: 4, T_lower_ene_min: 5, T_higher_ene_min: 4, T_high_low_min: 9, T_unique_min: (35, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 0, atom_shift: -2.0 
 Ep_number: 6647, Ep_Reward:  1198.7, Ep_tot_steps: 95, T_overlap: 28, T_nonbonded: 69, T_tot_all_min: 17, T_similar_min: 8, T_lower_ene_min: 5, T_higher_ene_min: 4, T_high_low_min: 9, T_unique_min: (35, 25), Initial Ene:  8.8811, GM_ene:  7.8767, atom select: 6, atom_shift: -2.0 
